Cognateset_ID,Language_ID,Form,Description,Source
11036,Indo-Aryan,lāvya,<number>11036</number> <b>lāvya</b> ʻ to be reaped ʼ Pāṇ.com. [√<smallcaps>lū</smallcaps>],cdial
11037,Indo-Aryan,lāvyakāra,"<number>11037</number> *<b>lāvyakāra</b> ʻ reaping ʼ. [<smallcaps>lāvya -- , kāra</smallcaps> -- <superscript>1</superscript>]",cdial
11038,Indo-Aryan,lāvyatē,<number>11038</number> *<b>lāvyatē</b> pass. of <i>lāvayati</i> ʻ causes to be reaped ʼ Gr. [√<smallcaps>lū</smallcaps>],cdial
11039,Indo-Aryan,lāsa,"<number>11039</number> <b>lāsa</b><superscript>1</superscript> m. ʻ jumping, sporting ʼ R˚tus., <i>lāsya</i> -- n. ʻ dancing ʼ MBh. [√<smallcaps>las</smallcaps><superscript>1</superscript>]",cdial
11040,Indo-Aryan,lāsa,<number>11040</number> <b>lāsa</b><superscript>2</superscript> m. ʻ broth ʼ lex. [√*<smallcaps>las</smallcaps><superscript>2</superscript>],cdial
11041,Indo-Aryan,lāsáyati,"<number>11041</number> <b>lāsáyati</b><superscript>1</superscript> ʻ *makes shine ʼ, ʻ sports, dances ʼ R. 2. *<b>lāsyatē</b> ʻ is made to shine ʼ. [√<smallcaps>las</smallcaps><superscript>1</superscript>]",cdial
11042,Indo-Aryan,lāsayati,"<number>11042</number> *<b>lāsayati</b><superscript>2</superscript> ʻ makes slippery, makes slip, makes de- scend ʼ. [Caus. of *<smallcaps>lasati</smallcaps><superscript>2</superscript>. -- → Par. <i>lasḗw</i> -- ʻ to untie ʼ IIFL i 270. -- √ *<smallcaps>las</smallcaps><superscript>2</superscript>]",cdial
11042a,Indo-Aryan,lāsavantikā- ,<number>11042a</number> †*<b>lāsavantikā -- </b> ʻ sportive woman ʼ. [*<i>lāsavant</i> -- cf. <i>lāsavatī</i> -- f. ʻ name of a woman ʼ: <smallcaps>lāsa</smallcaps> -- ],cdial
11043,Indo-Aryan,lāsin,<number>11043</number> <b>lāsin</b> ʻ moving to and fro ʼ MW. [√<smallcaps>las</smallcaps><superscript>1</superscript>],cdial
11046,Indo-Aryan,likṣāgrahaṇa,"<number>11046</number> *<b>likṣāgrahaṇa</b> ʻ catching nits ʼ. [<smallcaps>likṣāˊ -- , gráhaṇa</smallcaps> -- ]",cdial
11047,Indo-Aryan,likhá,"<number>11047</number> <b>likhá</b> m. ʻ writer ʼ Pāṇ.com., <i>likhitr̥</i> -- m. ʻ painter ʼ Viddh. [√<smallcaps>likh</smallcaps>]",cdial
11049,Indo-Aryan,likhana,<number>11049</number> <b>likhana</b> n. ʻ writing ʼ MārkP. [√<smallcaps>likh</smallcaps>],cdial
11050,Indo-Aryan,likhitá,"<number>11050</number> <b>likhitá</b> ʻ scraped ʼ AV., ʻ written ʼ Pañcat., n. ʻ written document ʼ Yājñ.com. [√<smallcaps>likh</smallcaps>]",cdial
11051,Indo-Aryan,liṅga,"<number>11051</number> <b>liṅga</b><superscript>1</superscript> n. ʻ characteristic attribute ʼ MaitrUp., ʻ penis ʼ Mn. [In latter sense same as, or infl. by *<i>liṅga</i> -- <superscript>2</superscript> (s.v. *<smallcaps>likka</smallcaps> -- ) from which prob., as emblem of Śiva, came the meaning ʻ attribute ʼ]",cdial
11052,Indo-Aryan,liṅga,<number>11052</number> *<b>liṅga</b><superscript>3</superscript> ʻ lump ʼ. [Cf. <smallcaps>lōgá</smallcaps> -- : see list s.v. *<smallcaps>lakka</smallcaps> -- <superscript>2</superscript>. - Cf. *<smallcaps>liṅga</smallcaps> -- <superscript>2</superscript> ʻ defective ʼ],cdial
11053,Indo-Aryan,licca,"<number>11053</number> *<b>licca</b> ʻ defective ʼ. 2. *<b>liccha -- .</b> 3. *<b>lijjha -- .</b> 4. *<b>lēcca -- .</b> 5. *<b>lēñca -- </b> (~ *<smallcaps>rēñca</smallcaps> -- ). [Cf. *<smallcaps>laccha -- , *lucca</smallcaps> -- : see list s.v. *<smallcaps>lakka</smallcaps> -- <superscript>1</superscript>]",cdial
11054,Indo-Aryan,liṭṭa,"<number>11054</number> *<b>liṭṭa</b><superscript>1</superscript> ʻ defective ʼ (<i>liṭyati</i> ʻ is small, is contemptible ʼ Pāṇ.gaṇa). 2. *<b>liḍḍa -- .</b> 3. *<b>liṇḍa -- <superscript>1</superscript>.</b> 4. *<b>liṇḍara -- .</b> 5. *<b>līḍa -- .</b> 6. *<b>lēṭṭha -- .</b> 7. *<b>lēḍḍa -- <superscript>1</superscript>.</b> 8. *<b>lēṇṭa-</b> (~ *<smallcaps>rēṇṭa</smallcaps> -- ). 9. *<b>lēṇḍa -- </b><superscript>1</superscript> (~ *<smallcaps>rēṇḍa</smallcaps> -- ). 10. *<b>lēṇḍara -- .</b> 11. *<b>lēṇḍha -- .</b> [Cf. *<smallcaps>laṭṭa -- <superscript>1</superscript>, *luṭṭa -- <superscript>1</superscript> *litta</smallcaps> -- : see list s.v. *<smallcaps>lakka</smallcaps> -- <superscript>1</superscript>. -- Cf. *<smallcaps>liṭṭa -- <superscript>3</superscript>, *liṇḍa -- <superscript>2</superscript>, *lēḍḍa -- <superscript>2</superscript>, *lēṇḍa</smallcaps> -- <superscript>2</superscript> ʻ lump ʼ]",cdial
11057,Indo-Aryan,lidda,"<number>11057</number> *<b>lidda</b><superscript>3</superscript> ʻ lump ʼ. 2. *<b>linda -- .</b> 3. *<b>lēdda -- <superscript>2</superscript>.</b> 4. *<b>lēddha -- <superscript>2</superscript>.</b> 5. *<b>lēnta -- .</b> 6. *<b>lēntha -- .</b> [Cf. *<smallcaps>ladda -- <superscript>1</superscript>, *lōttha -- <superscript>2</superscript>, *liṭṭa</smallcaps> -- <superscript>3</superscript>: see list s.v. *<smallcaps>lakka</smallcaps> -- <superscript>2</superscript>. -- Cf. ʻ defective ʼ word -- group s.v. *<smallcaps>litta</smallcaps> -- . -- Orm. <i>lid</i> ʻ horse dung ʼ NTS v 21 (unless this, to avoid <i>dil</i> ʻ heart ʼ, is metath. of *<i>dil</i> &lt; *<i>dr̥t</i> -- in Sogd. <at>d</at><i>rtyč</i>, Chvarezmian <i>dirt</i>, Wkh. <at>d</at><i>ərt</i> ʻ dung ʼ W. Henning in letter)]",cdial
11058,Indo-Aryan,lipi,"<number>11058</number> <b>lipi</b> f. ʻ writing ʼ Kāv., ʻ painting, drawing ʼ lex. [← OPers. <i>dipi</i> (in Aś.shah. man. <i>dipi</i> -- ) X <smallcaps>likháti</smallcaps> (and <smallcaps>limpáti</smallcaps> in <i>limpi</i> -- f. ʻ writing ʼ Pañcar., cf. <i>lipikara</i>&lt;-&gt; m. ʻ plasterer ʼ R.)]",cdial
11059,Indo-Aryan,liptá,"<number>11059</number> <b>liptá</b><superscript>1</superscript> (<i>riptá</i> -- RV.) ʻ smeared ʼ AV., ʻ sticking to ʼ ŚBr., <i>liptaka</i> -- ʻ smeared ʼ, m. ʻ poisoned arrow ʼ lex. [√<smallcaps>lip</smallcaps>]",cdial
11060,Indo-Aryan,lipta,"<number>11060</number> *<b>lipta</b><superscript>2</superscript> ʻ written ʼ. [Formed from <smallcaps>lipi</smallcaps> -- or, with EGS 151, same as <smallcaps>liptá</smallcaps> -- <superscript>1</superscript>]",cdial
11061,Indo-Aryan,lipyatē,<number>11061</number> <b>lipyatē</b> ʻ is smeared ʼ ĪśUp. [√<smallcaps>lip</smallcaps>],cdial
11064,Indo-Aryan,libba,<number>11064</number> *<b>libba</b><superscript>2</superscript> ʻ lump ʼ. [See list s.v. *<smallcaps>lakka</smallcaps> -- <superscript>2</superscript>. -- Cf. *<smallcaps>libba</smallcaps> -- <superscript>1</superscript> ʻ defective ʼ],cdial
11065,Indo-Aryan,limpá,<number>11065</number> <b>limpá</b> m. ʻ one who smears ʼ Pāṇ. [√<smallcaps>lip</smallcaps>],cdial
11066,Indo-Aryan,limpáti,<number>11066</number> <b>limpáti</b> ʻ smears ʼ TBr. [√<smallcaps>lip</smallcaps>],cdial
11067,Indo-Aryan,liśati,"<number>11067</number> *<b>liśati</b> ʻ tears off ʼ (<i>ví liśatē</i> ʻ is injured ʼ TS.). 2. <b>liśyatē</b> ʻ is lessened, becomes small ʼ Dhātup. 3. <b>liṣṭa-</b> ʻ lessened, decayed ʼ lex. [~ *<smallcaps>riśyatē, riṣṭa -- <superscript>1</superscript>. -- √liś</smallcaps>]",cdial
11069,Indo-Aryan,lihati,"<number>11069</number> <b>lihati</b> ʻ licks ʼ MBh. 2. *<b>lēhati.</b> [<i>lḗḍhi</i> R., <i>lihánti</i> Gr., <i>rēḷhi</i>, <i>rihánti</i> RV. -- √<smallcaps>lih</smallcaps>]",cdial
11070,Indo-Aryan,līkkā,"<number>11070</number> *<b>līkkā</b><superscript>2</superscript> ʻ track, line ʼ.",cdial
11071,Indo-Aryan,līra,<number>11071</number> *<b>līra</b> ʻ defective ʼ. 2. *<b>lēra -- .</b> 3. *<b>lēlla -- </b><superscript>1</superscript>. [Cf. *<smallcaps>lēlla</smallcaps> -- <superscript>2</superscript> and the rhyming <smallcaps>cīra</smallcaps> -- : see list s.v. *<smallcaps>lakka</smallcaps> -- <superscript>1</superscript>],cdial
11073,Indo-Aryan,lucca,"<number>11073</number> *<b>lucca</b> ʻ defective ʼ. 2. *<b>luñca -- </b> (~ *<smallcaps>rōñca</smallcaps> -- ). 3. *<b>luñja -- .</b> 4. *<b>lōcca -- </b><superscript>1</superscript> (cf. <i>lōcaka</i> -- <superscript>1</superscript> ʻ stupid ʼ lex.). 5. *<b>lōjjha -- .</b> [Cf. Pers. <i>luč</i>, <i>lunǰ</i> ʻ naked ʼ. -- Cf. *<smallcaps>laccha -- , *licca</smallcaps> -- : see list s.v. *<smallcaps>lakka</smallcaps> -- <superscript>1</superscript>]",cdial
11075,Indo-Aryan,luñcana,<number>11075</number> <b>luñcana</b> n. ʻ plucking out ʼ Bhpr. [√<smallcaps>luñc</smallcaps>],cdial
11076,Indo-Aryan,luṭṭa,"<number>11076</number> *<b>luṭṭa</b><superscript>1</superscript> ʻ defective ʼ. 2. *<b>luṭṭha -- .</b> 3. *<b>luḍa-</b> (~ *<smallcaps>ruḍa</smallcaps> -- ). 4. *<b>luḍḍa -- .</b> 5. *<b>luṇṭa -- </b> (~ *<smallcaps>ruṇṭa</smallcaps> -- ; cf. <i>luṇṭāka</i> -- m. ʻ crow ʼ lex.). 6. <b>luṇṭhaka -- </b> m. ʻ robber ʼ Hcar. (cf. *<smallcaps>luṭṭati</smallcaps>). 7. *<b>luṇḍa -- </b> (~ <smallcaps>ruṇḍa</smallcaps> -- ). 8. *<b>luṇḍara -- .</b> 9. *<b>lōṭṭa -- <superscript>1</superscript>.</b> 10. *<b>lōṭṭha -- .</b> 11. *<b>lōṇṭha -- .</b> [Cf. *<smallcaps>laṭṭa -- <superscript>1</superscript>, *liṭṭa -- <superscript>1</superscript>, *lutta</smallcaps> -- : see list s.v. *<smallcaps>lakka</smallcaps> -- <superscript>1</superscript>. -- Cf. *<smallcaps>luṭṭa</smallcaps> -- <superscript>2</superscript> ʻ lump ʼ. -- Par. <i>lúṇḍu</i> ʻ short ʼ, Psht. <i>laṇḍ</i> ← IA. IIFL i 269]",cdial
11077,Indo-Aryan,luṭṭa,"<number>11077</number> *<b>luṭṭa</b><superscript>2</superscript> ʻ lump ʼ. 2. *<b>luḍa -- <superscript>2</superscript>.</b> 3. <b>luṇḍikā -- </b> f. ʻ ball, mass, excrement ʼ lex. 4. *<b>lōṭṭa -- .</b><superscript>2</superscript> [Into this series, paralleled by *<smallcaps>liṭṭa</smallcaps> -- <superscript>3</superscript> and others s.v. *<smallcaps>lakka</smallcaps> -- <superscript>2</superscript>, would fit Pk. <i>loṭṭha</i> -- &lt; <smallcaps>lōṣṭá</smallcaps> -- TS. which has similar variations of root vowel and ending in <i>lōṣṭu</i> -- lex., <i>lēṣṭu</i> -- , <i>nēṣṭu</i> -- MBh. -- Cf. ʻ defective ʼ word -- group s.v. *<smallcaps>luṭṭa</smallcaps> -- <superscript>1</superscript>]",cdial
11079,Indo-Aryan,luṭháti,"<number>11079</number> <b>luṭháti</b><superscript>1</superscript> ʻ rolls, wallows ʼ Dhātup. 2. *<b>luṭhyati.</b> 3. <b>lōṭhayati</b> ʻ sets in motion ʼ BhP., <i>lṓṭhati</i>, <i>rṓṭhati</i> ʻ knocks down ʼ Dhātup. [√<smallcaps>luṭh</smallcaps>]",cdial
11081,Indo-Aryan,lutta,"<number>11081</number> *<b>lutta</b> ʻ defective ʼ. 2. *<b>luttara -- .</b> 3. *<b>lutthara -- .</b> 4. *<b>lunda -- </b> (~ *<smallcaps>runda</smallcaps> -- ). 5. *<b>lōtta -- .</b> 6. *<b>lōttara -- .</b> 7. *<b>lōttha -- <superscript>1</superscript>.</b> 8. *<b>lōtthara -- .</b> 9. *<b>lōdda -- <superscript>1</superscript>.</b> 10. *<b>lōddara -- .</b> 11. *<b>lōddha -- <superscript>1</superscript>.</b> [Cf. Pers. <i>lūt</i> ʻ naked ʼ, Kurd. <i>rūt.</i> -- Similar word -- groups s.vv. *<smallcaps>latta -- <superscript>1</superscript>, *litta -- , *luṭṭa</smallcaps> -- <superscript>1</superscript>: see list s.v. *<smallcaps>lakka</smallcaps> -- <superscript>1</superscript>. -- Cf. a similar group for ʻ lump ʼ s.v. *<smallcaps>lōttha</smallcaps> -- <superscript>3</superscript>]",cdial
11082,Indo-Aryan,lunā́ti,"<number>11082</number> <b>lunāˊti</b> ʻ cuts, reaps ʼ TBr. [√<smallcaps>lū</smallcaps>]",cdial
11084,Indo-Aryan,lubdha,"<number>11084</number> <b>lubdha</b><superscript>1</superscript> ʻ covetous, greedy ʼ Gaut., m. ʻ hunter ʼ, <i>˚aka</i>- m. MBh. [√<smallcaps>lubh</smallcaps><superscript>1</superscript>]",cdial
11084a,Indo-Aryan,lubdha- ,<number>11084a</number> <b>lubdha -- </b><superscript>2</superscript> ʻ confused ʼ AitBr. [~ <i>vi -- lubhita</i> -- s.v. <smallcaps>vilō- bhayati<superscript>2</superscript>. -- √lubh</smallcaps><superscript>2</superscript>],cdial
11085,Indo-Aryan,lubhati,<number>11085</number> *<b>lubhati</b> ʻ is desirous ʼ (aor. <i>alubhat</i> Dhātup.) [√<smallcaps>lubh</smallcaps><superscript>1</superscript>],cdial
11086,Indo-Aryan,lúbhyati,"<number>11086</number> <b>lúbhyati</b> ʻ is eager, is desirous ʼ MBh. [√<smallcaps>lubh</smallcaps><superscript>1</superscript>]",cdial
11087,Indo-Aryan,lumba,"<number>11087</number> *<b>lumba</b><superscript>1</superscript> ʻ defective ʼ. 2. *<b>lōbba -- </b> (~ *<smallcaps>rōbba</smallcaps> -- ). [Cf. *<smallcaps>lappha -- <superscript>2</superscript>, *libba</smallcaps> -- <superscript>1</superscript>: see list s.v. *<smallcaps>lakka</smallcaps> -- <superscript>1</superscript>. -- Cf. *<smallcaps>lumba</smallcaps> -- <superscript>2</superscript> ʻ lump ʼ]",cdial
11088,Indo-Aryan,lumba,<number>11088</number> *<b>lumba</b><superscript>2</superscript> ʻ lump ʼ. 2. *<b>lumbara -- .</b> 3. *<b>lōppa -- </b> (<i>lōptrī</i> -- f. ʻ lump of dough ʼ Bhpr. sanskritization of MIA. *<i>loppaḍī</i> -- ?). [See list s.v. *<smallcaps>lakka</smallcaps> -- <superscript>2</superscript>. -- Cf. *<smallcaps>lumba</smallcaps> -- <superscript>1</superscript> ʻ defective ʼ],cdial
11089,Indo-Aryan,lumba,<number>11089</number> *<b>lumba</b><superscript>3</superscript> ʻ hanging ʼ. [Cf. <smallcaps>lamba</smallcaps> -- and <smallcaps>lūma</smallcaps> -- ],cdial
11090,Indo-Aryan,lulla,"<number>11090</number> *<b>lulla</b> ʻ defective ʼ. 2. *<b>lōlla -- .</b> [~ *<smallcaps>rulla -- , *nunna</smallcaps> -- . -- Cf. <i>lulita</i> -- ʻ hurt ʼ MBh: direct derivation &lt; <smallcaps>lūˊta</smallcaps>-&lt;-&gt; ʻ cut off ʼ (*<i>lūa -- lla</i> -- LM 399) is, in view of similar ʻ defective ʼ word -- groups, very doubtful. -- Cf. *<smallcaps>lēlla</smallcaps> -- <superscript>1</superscript>: see list s.v. *<smallcaps>lakka</smallcaps> -- <superscript>1</superscript>]",cdial
11091,Indo-Aryan,lussa,<number>11091</number> *<b>lussa</b> ʻ defective ʼ. 2. *<b>lōssa -- .</b> [Cf. *<smallcaps>lissa</smallcaps> -- : see list s.v. *<smallcaps>lakka</smallcaps> -- <superscript>1</superscript>],cdial
11092,Indo-Aryan,lū́ta,<number>11092</number> <b>lūˊta</b> ʻ cut off ʼ TS. [√<smallcaps>lū</smallcaps>],cdial
11093,Indo-Aryan,lūtā,"<number>11093</number> <b>lūtā</b> f. ʻ spider ʼ Mn., ʻ a cutaneous disease (said to be caused by the exudation of spiders) ʼ Rājat. 2. *<b>lūttā -- .</b>",cdial
11094,Indo-Aryan,lūna,"<number>11094</number> <b>lūna</b> ʻ cut, reaped ʼ MBh., <i>lūnaka</i> -- ʻ cut ʼ lex. [√<smallcaps>lū</smallcaps>]",cdial
11095,Indo-Aryan,lūni,<number>11095</number> <b>lūni</b> f. ʻ act of reaping ʼ Pāṇ.vārtt. [√<smallcaps>lū</smallcaps>],cdial
11096,Indo-Aryan,"lūma- ,","<number>11096</number> <b>lūma -- ,</b> <i>˚man</i> -- n. ʻ tail ʼ lex. 2. *<b>rūma -- .</b> [Cf. <smallcaps>lṓman</smallcaps>- ʻ tail ʼ lex. and *<smallcaps>lumba</smallcaps> -- <superscript>3</superscript>]",cdial
11097,Indo-Aryan,lūṣati,<number>11097</number> *<b>lūṣati</b> ʻ burns ʼ. 2. <b>lūṣáyati</b><superscript>2</superscript> ʻ *causes to burn ʼ (ʻ injures ʼ Dhātup.). 3. *<b>lōṣati.</b> 4. *<b>lūṣyatē.</b> [√*<smallcaps>lūṣ</smallcaps><superscript>2</superscript>],cdial
11098,Indo-Aryan,lūṣáyati,"<number>11098</number> <b>lūṣáyati</b><superscript>1</superscript> ʻ steals ʼ Vop. (<i>lṓṣati</i> Dhātup.). 2. *<b>lūṣṭa -- </b> ʻ stolen ʼ. [T. Burrow JRAS 1956, 198 connects with IE. <i>leu -- s</i> -- (IEW 682); but poss. *<smallcaps>luṭṭati X mūṣati? -- √lūṣ</smallcaps><superscript>1</superscript>]",cdial
11099,Indo-Aryan,lūṣā,<number>11099</number> *<b>lūṣā</b> ʻ burning ʼ. [Cf. <i>arka -- lūṣa</i> -- m. nom. prop. - √*<smallcaps>lūṣ</smallcaps><superscript>2</superscript>],cdial
11100,Indo-Aryan,lūṣṭa,<number>11100</number> *<b>lūṣṭa</b><superscript>2</superscript> ʻ burnt ʼ. [√*<smallcaps>lūṣ</smallcaps><superscript>2</superscript>],cdial
11101,Indo-Aryan,lēkha,"<number>11101</number> <b>lēkha</b> m. ʻ line, stroke ʼ MānGr̥., ʻ writing ʼ Hariv. [√<smallcaps>likh</smallcaps>]",cdial
11102,Indo-Aryan,lēkhaka,<number>11102</number> <b>lēkhaka</b> m. ʻ scribe ʼ Yājñ. [√<smallcaps>likh</smallcaps>],cdial
11103,Indo-Aryan,lēkhana,"<number>11103</number> <b>lēkhana</b> ʻ scraping ʼ Suśr., n. ʻ act of scraping ʼ Car., ʻ instrument for scraping ʼ Kauś., <i>lēkhanī</i> -- f. ʻ instrument for writing ʼ MBh. [√<smallcaps>likh</smallcaps>]",cdial
11104,Indo-Aryan,lēkhayati,"<number>11104</number> <b>lēkhayati</b> ʻ causes to scratch ʼ ŚāṅkhŚr., ʻ writes, paints ʼ Yājñ. [√<smallcaps>likh</smallcaps>]",cdial
11105,Indo-Aryan,lēkhaśālā,"<number>11105</number> <b>lēkhaśālā</b> f. ʻ writing school ʼ Camp. [<smallcaps>lēkha -- , sāˊlā</smallcaps> -- ]",cdial
11106,Indo-Aryan,lēkhaśālika,<number>11106</number> <b>lēkhaśālika</b> m. ʻ pupil in a writing school ʼ Camp. [<smallcaps>lēkhaśālā</smallcaps> -- ],cdial
11110,Indo-Aryan,lēpa,"<number>11110</number> <b>lēpa</b> m. ʻ smearing ʼ Yājñ., ʻ ointment, plaster ʼ MBh. [√<smallcaps>lip</smallcaps>]",cdial
11111,Indo-Aryan,lēpana,<number>11111</number> <b>lēpana</b> n. ʻ act of smearing ʼ ĀśvGr̥. [√<smallcaps>lip</smallcaps>],cdial
11112,Indo-Aryan,lēpayati,"<number>11112</number> <b>lēpayati</b> ʻ covers ʼ R., ʻ smears with ʼ Suśr. [√<smallcaps>lip</smallcaps>]",cdial
11113,Indo-Aryan,lēptra,<number>11113</number> *<b>lēptra</b> ʻ rag or material for plastering ʼ. [√<smallcaps>lip</smallcaps>],cdial
11114,Indo-Aryan,lēpya,"<number>11114</number> <b>lēpya</b> ʻ to be smeared ʼ MaitrUp., n. ʻ plaster ʼ lex. [√<smallcaps>lip</smallcaps>]",cdial
11115,Indo-Aryan,lēlya,"<number>11115</number> <b>lēlya</b> ʻ trembling ʼ Vop. [<i>lēlāˊ</i> -- f. ʻ quivering ʼ ŚBr., <i>lēlāyatē</i> ʻ moves to and fro ʼ MaitrS. -- See *<smallcaps>lēlla</smallcaps> -- <superscript>2</superscript>]",cdial
11116,Indo-Aryan,lēlla,"<number>11116</number> *<b>lēlla</b><superscript>2</superscript> ʻ lamb, kid ʼ. [Cf. <smallcaps>lēlya</smallcaps> -- : or poss. same as *<smallcaps>lēlla</smallcaps> -- <superscript>1</superscript> with mng. ʻ small ʼ]",cdial
11117,Indo-Aryan,lēśa,"<number>11117</number> <b>lēśa</b> m. ʻ small portion, bit, atom ʼ ChUp. [√<smallcaps>liś</smallcaps>]",cdial
11118,Indo-Aryan,lēhana,<number>11118</number> <b>lēhana</b> n. ʻ licking ʼ Sarvad. [√<smallcaps>lih</smallcaps>],cdial
11119,Indo-Aryan,lōká,"<number>11119</number> <b>lōká</b><superscript>1</superscript> m. ʻ free space, world ʼ RV., ʻ space, territory ʼ, ŚBr., ʻ people ʼ Mn.",cdial
11120,Indo-Aryan,lōka,<number>11120</number> *<b>lōka</b><superscript>2</superscript> ʻ light ʼ. [~ <smallcaps>rṓka -- <superscript>1</superscript>. -- √*luc</smallcaps>],cdial
11121,Indo-Aryan,lōkakāṣṭha,"<number>11121</number> *<b>lōkakāṣṭha</b> ʻ torch wood ʼ. [*<smallcaps>lṓka -- <superscript>2</superscript>, kāṣṭhá</smallcaps> -- ]",cdial
11122,Indo-Aryan,lṓkatē,"<number>11122</number> <b>lṓkatē</b> ʻ sees ʼ Dhātup. (<i>lulōkē</i> Bhaṭṭ). 2. <b>lōkáyati</b> ʻ shines ʼ Dhātup. (ʻ sees ʼ R.) [Cf. <i>lṓcatē</i> ʻ sees ʼ, <i>lōcáyati</i> ʻ shines ʼ Dhātup. which could also be source of MIA. and NIA. words below: but forms with <i>lōk</i> -- (esp. cmpds.) are much more widely attested in literature than those with <i>lōc</i> -- . -- √<smallcaps>lōk, √*luc</smallcaps>]",cdial
11123,Indo-Aryan,lōkanātha,"<number>11123</number> <b>lōkanātha</b> m. ʻ a name of Viṣṇu ʼ MBh. [<smallcaps>lōká -- <superscript>1</superscript>, nāthá</smallcaps> -- ]",cdial
11124,Indo-Aryan,lokāgra,"<number>11124</number> *<b>lokāgra</b> ʻ chief of the world ʼ. [<smallcaps>lōká -- <superscript>1</superscript>, ágra</smallcaps> -- ]",cdial
11125,Indo-Aryan,"lōkiya- ,","<number>11125</number> *<b>lōkiya -- ,</b> <i>lōkyà</i> -- ʻ pertaining to this or the next world ʼ (M. A. Mehendale BSOAS xxv 600) ŚBr. [Cf. <i>laukyá</i> -- AV., <i>laúkika</i> -- ŚrS. -- <smallcaps>lōká</smallcaps> -- <superscript>1</superscript>]",cdial
11126,Indo-Aryan,lōkōttara,"<number>11126</number> <b>lōkōttara</b> ʻ extraordinary ʼ Kathās. [<smallcaps>lōká -- <superscript>1</superscript>, úttara</smallcaps> -- ]",cdial
11127,Indo-Aryan,lōgá,<number>11127</number> <b>lōgá</b> m. ʻ clod of earth ʼ RV. [See list s.v. *<smallcaps>lakka</smallcaps> -- <superscript>2</superscript>. - Cf. ʻ defective ʼ word -- group s.v. *<smallcaps>lukka</smallcaps> -- <superscript>1</superscript>],cdial
11128,Indo-Aryan,lōcana,"<number>11128</number> <b>lōcana</b> ʻ lighting ʼ BhP., n. ʻ eye ʼ MBh. [√*<smallcaps>luc</smallcaps>]",cdial
11129,Indo-Aryan,lōcis,<number>11129</number> *<b>lōcis</b> ʻ light ʼ. [~ <smallcaps>rōcís -- . -- √*luc</smallcaps>],cdial
11130,Indo-Aryan,lōcca,<number>11130</number> *<b>lōcca</b><superscript>2</superscript> ʻ lump ʼ. [Cf. <i>lōcaka</i> -- <superscript>2</superscript> m. ʻ lump of flesh ʼ lex. -- See list s.v. *<smallcaps>lakka</smallcaps> -- <superscript>2</superscript>],cdial
